Device Name:,,VoltX4,VoltX4,VoltX4,VoltX4
12/15/22,5:55:44 PM,68.6142,35.63022,-35.42742,12.40344
12/15/22,6:00:44 PM,68.83374,35.63106,-35.42804,12.4078
12/15/22,6:05:44 PM,69.03204,35.63028,-35.42804,12.4116
12/15/22,6:10:44 PM,69.28336,35.6317,-35.42832,12.41672
12/15/22,6:15:44 PM,69.51418,35.63202,-35.42878,12.42334
12/15/22,6:20:44 PM,69.70754,35.63148,-35.42854,12.4312
12/15/22,6:25:44 PM,69.89464,35.63276,-35.4294,12.43872
12/15/22,6:30:44 PM,70.01112,35.63318,-35.43008,12.44756
12/15/22,6:35:44 PM,70.02308,35.63294,-35.43028,12.45554
12/15/22,6:40:44 PM,70.1519,35.63278,-35.4303,12.46054
12/15/22,6:45:44 PM,70.46298,35.63398,-35.43012,12.4648
12/15/22,6:50:44 PM,70.66364,35.63452,-35.42996,12.46896
12/15/22,6:55:44 PM,70.80152,35.63462,-35.43098,12.4721
12/15/22,7:00:44 PM,70.8209,35.6346,-35.4309,12.47464
12/15/22,7:05:44 PM,70.63418,35.63408,-35.43094,12.47556
12/15/22,7:10:44 PM,70.27178,35.63388,-35.43214,12.47664
12/15/22,7:15:44 PM,69.9294,35.63306,-35.43244,12.4788
12/15/22,7:20:44 PM,69.76204,35.63374,-35.43342,12.47962
12/15/22,7:25:44 PM,69.7745,35.63322,-35.4336,12.48226
12/15/22,7:30:44 PM,69.83822,35.63318,-35.43364,12.48306
12/15/22,7:35:44 PM,69.95254,35.6337,-35.43364,12.48464
12/15/22,7:40:44 PM,70.05202,35.6332,-35.43318,12.48562
12/15/22,7:45:44 PM,70.1546,35.63372,-35.43382,12.4884
12/15/22,7:50:44 PM,70.24696,35.63388,-35.43412,12.49124
12/15/22,7:55:44 PM,70.30504,35.6339,-35.43404,12.49454
12/15/22,8:00:44 PM,70.34544,35.63508,-35.43442,12.49564
12/15/22,8:05:44 PM,70.33186,35.6337,-35.43336,12.49954
12/15/22,8:10:44 PM,70.20488,35.63434,-35.43454,12.50286
12/15/22,8:15:44 PM,70.0583,35.63354,-35.43482,12.50492
12/15/22,8:20:44 PM,69.91942,35.63314,-35.43526,12.50654
12/15/22,8:25:44 PM,69.92374,35.63298,-35.43516,12.50798
12/15/22,8:30:44 PM,69.95356,35.63304,-35.43592,12.5087
12/15/22,8:35:44 PM,70.172,35.6333,-35.4365,12.511
12/15/22,8:40:44 PM,70.36986,35.63354,-35.43542,12.51202
12/15/22,8:45:44 PM,70.58464,35.63404,-35.435,12.51286
12/15/22,8:50:44 PM,70.705,35.63326,-35.43548,12.51454
12/15/22,8:55:44 PM,70.8061,35.63382,-35.43476,12.51548
12/15/22,9:00:44 PM,70.83266,35.63426,-35.43488,12.51692
12/15/22,9:05:44 PM,70.73572,35.63416,-35.43508,12.52016
12/15/22,9:10:44 PM,70.75268,35.63466,-35.43596,12.5251
12/15/22,9:15:44 PM,70.684,35.63382,-35.43566,12.53094
12/15/22,9:20:44 PM,70.59432,35.63276,-35.43588,12.53592
12/15/22,9:25:44 PM,70.50488,35.63288,-35.4364,12.5416
12/15/22,9:30:44 PM,70.47854,35.63338,-35.43592,12.54724
12/15/22,9:35:44 PM,70.49212,35.6329,-35.43564,12.55356
12/15/22,9:40:44 PM,70.57392,35.63268,-35.43522,12.5621
12/15/22,9:45:44 PM,70.5578,35.6322,-35.43552,12.57278
12/15/22,9:50:44 PM,70.53046,35.63244,-35.43526,12.58408
12/15/22,9:55:44 PM,70.63862,35.63258,-35.43506,12.59766
12/15/22,10:00:44 PM,70.65376,35.63188,-35.43452,12.61242
12/15/22,10:05:44 PM,70.67378,35.63272,-35.43486,12.62918
12/15/22,10:10:44 PM,70.68888,35.63174,-35.4344,12.64838
12/15/22,10:15:44 PM,70.70578,35.63176,-35.43492,12.66456
12/15/22,10:20:44 PM,70.74734,35.63166,-35.43352,12.6734
12/15/22,10:25:44 PM,70.90408,35.6324,-35.43462,12.67642
12/15/22,10:30:44 PM,71.05952,35.63148,-35.43416,12.67276
12/15/22,10:35:44 PM,71.1818,35.63236,-35.43462,12.6683
12/15/22,10:40:44 PM,71.27652,35.63182,-35.4346,12.66438
12/15/22,10:45:44 PM,71.3122,35.63198,-35.43392,12.66062
12/15/22,10:50:44 PM,71.37056,35.6321,-35.4344,12.65896
12/15/22,10:55:44 PM,71.419,35.63238,-35.43376,12.65916
12/15/22,11:00:44 PM,71.4594,35.63252,-35.43364,12.6638
12/15/22,11:05:44 PM,71.54102,35.63204,-35.43384,12.66624
12/15/22,11:10:44 PM,71.5214,35.63226,-35.4337,12.6692
12/15/22,11:15:44 PM,71.57622,35.63186,-35.43278,12.66898
12/15/22,11:20:44 PM,71.60454,35.63218,-35.43438,12.67028
12/15/22,11:25:44 PM,71.64072,35.63182,-35.43356,12.6746
12/15/22,11:30:44 PM,71.64874,35.63178,-35.43348,12.67476
12/15/22,11:35:44 PM,71.67016,35.63248,-35.43372,12.6714
12/15/22,11:40:44 PM,71.6803,35.6321,-35.43342,12.665
12/15/22,11:45:44 PM,71.70508,35.63212,-35.43332,12.65732
12/15/22,11:50:44 PM,71.72194,35.63144,-35.43292,12.65212
12/15/22,11:55:44 PM,71.78044,35.63106,-35.43294,12.64952
12/16/22,12:00:44 AM,71.7662,35.63118,-35.43332,12.64856
12/16/22,12:05:44 AM,71.761,35.63156,-35.43358,12.6469
12/16/22,12:10:44 AM,71.79584,35.63194,-35.4339,12.64384
12/16/22,12:15:44 AM,71.76184,35.63114,-35.43276,12.63996
12/16/22,12:20:44 AM,71.76864,35.63132,-35.43264,12.64014
12/16/22,12:25:44 AM,71.77906,35.63104,-35.43294,12.64028
12/16/22,12:30:44 AM,71.79152,35.63148,-35.43268,12.6378
12/16/22,12:35:44 AM,71.76718,35.63142,-35.43314,12.63654
12/16/22,12:40:44 AM,71.74274,35.63086,-35.43256,12.63592
12/16/22,12:45:44 AM,71.73192,35.63082,-35.43274,12.63558
12/16/22,12:50:44 AM,71.77134,35.63102,-35.43174,12.63446
12/16/22,12:55:44 AM,71.74598,35.63162,-35.43328,12.63226
12/16/22,1:00:44 AM,71.83562,35.63124,-35.43274,12.62956
12/16/22,1:05:44 AM,71.77744,35.63066,-35.43268,12.62708
12/16/22,1:10:44 AM,71.81468,35.63066,-35.43172,12.62306
12/16/22,1:15:44 AM,71.832,35.63076,-35.4325,12.62062
12/16/22,1:20:44 AM,71.84898,35.62984,-35.43176,12.62034
12/16/22,1:25:44 AM,71.86334,35.63088,-35.43142,12.6216
12/16/22,1:30:44 AM,71.87854,35.63036,-35.43126,12.62424
12/16/22,1:35:44 AM,71.94058,35.631,-35.43152,12.62458
12/16/22,1:40:44 AM,71.90124,35.62936,-35.431,12.6249
12/16/22,1:45:44 AM,71.86348,35.62986,-35.43162,12.62578
12/16/22,1:50:44 AM,71.883,35.63032,-35.43164,12.6278
12/16/22,1:55:44 AM,71.84586,35.62948,-35.43126,12.62946
12/16/22,2:00:44 AM,71.87926,35.62942,-35.43134,12.6329
12/16/22,2:05:44 AM,71.86906,35.6288,-35.4306,12.63498
12/16/22,2:10:44 AM,71.86088,35.62986,-35.4307,12.63556
12/16/22,2:15:44 AM,71.89126,35.62944,-35.43084,12.63568
12/16/22,2:20:44 AM,71.85466,35.62956,-35.43006,12.63468
12/16/22,2:25:44 AM,71.85526,35.62926,-35.42896,12.63258
12/16/22,2:30:44 AM,71.83712,35.62878,-35.42938,12.63366
12/16/22,2:35:44 AM,71.7884,35.62844,-35.43092,12.63352
12/16/22,2:40:44 AM,71.77172,35.62848,-35.4311,12.63558
12/16/22,2:45:44 AM,71.7651,35.62884,-35.42944,12.63696
12/16/22,2:50:44 AM,71.72692,35.62918,-35.42814,12.63756
12/16/22,2:55:44 AM,71.7026,35.62878,-35.43054,12.63956
12/16/22,3:00:44 AM,71.68816,35.62842,-35.4288,12.6402
12/16/22,3:05:44 AM,71.68458,35.62838,-35.42936,12.64156
12/16/22,3:10:44 AM,71.70098,35.62792,-35.42852,12.6417
12/16/22,3:15:44 AM,71.6971,35.62756,-35.42814,12.64212
12/16/22,3:20:44 AM,71.71776,35.62726,-35.42824,12.645
12/16/22,3:25:44 AM,71.7012,35.62842,-35.42806,12.64776
12/16/22,3:30:44 AM,71.67656,35.62792,-35.42914,12.65086
12/16/22,3:35:44 AM,71.65942,35.6278,-35.42792,12.65428
12/16/22,3:40:44 AM,71.62278,35.62706,-35.4287,12.65758
12/16/22,3:45:44 AM,71.64596,35.62784,-35.42778,12.6614
12/16/22,3:50:44 AM,71.6073,35.62704,-35.42714,12.66482
12/16/22,3:55:44 AM,71.58064,35.6277,-35.427,12.66736
12/16/22,4:00:44 AM,71.59572,35.62756,-35.42662,12.66974
12/16/22,4:05:44 AM,71.5585,35.62664,-35.4268,12.67256
12/16/22,4:10:44 AM,71.54644,35.62756,-35.4262,12.67622
12/16/22,4:15:44 AM,71.49478,35.62654,-35.42732,12.67682
12/16/22,4:20:44 AM,71.46798,35.62704,-35.42512,12.67978
12/16/22,4:25:44 AM,71.42734,35.62686,-35.42506,12.68034
12/16/22,4:30:44 AM,71.39502,35.6264,-35.42564,12.68122
12/16/22,4:35:44 AM,71.41536,35.6259,-35.42534,12.68196
12/16/22,4:40:44 AM,71.36776,35.62598,-35.42582,12.68566
12/16/22,4:45:44 AM,71.38702,35.62604,-35.42468,12.6945
12/16/22,4:50:44 AM,71.35278,35.62578,-35.42494,12.7066
12/16/22,4:55:44 AM,71.32924,35.6262,-35.42454,12.72014
12/16/22,5:00:44 AM,71.32314,35.6251,-35.42346,12.73362
12/16/22,5:05:44 AM,71.23726,35.62516,-35.42384,12.74508
12/16/22,5:10:44 AM,71.11152,35.6261,-35.42376,12.75508
12/16/22,5:15:44 AM,70.9961,35.6257,-35.42324,12.76462
12/16/22,5:20:44 AM,70.92704,35.62514,-35.42374,12.77242
12/16/22,5:25:44 AM,70.94026,35.62472,-35.4233,12.7809
12/16/22,5:30:44 AM,70.89198,35.62516,-35.42276,12.78754
12/16/22,5:35:44 AM,70.91264,35.62398,-35.42252,12.79374
12/16/22,5:40:44 AM,70.95466,35.62442,-35.42246,12.79878
12/16/22,5:45:44 AM,71.00592,35.6245,-35.42198,12.80384
12/16/22,5:50:44 AM,71.07684,35.62394,-35.42078,12.81032
12/16/22,5:55:44 AM,71.08056,35.6253,-35.42268,12.81616
12/16/22,6:00:44 AM,71.0887,35.62458,-35.4216,12.81904
12/16/22,6:05:44 AM,71.11286,35.62488,-35.42108,12.82354
12/16/22,6:10:44 AM,71.12624,35.62466,-35.4213,12.8338
12/16/22,6:15:44 AM,71.10318,35.62426,-35.4198,12.84456
12/16/22,6:20:44 AM,71.1093,35.62334,-35.41906,12.85458
12/16/22,6:25:44 AM,71.11618,35.62374,-35.42024,12.8597
12/16/22,6:30:44 AM,71.05886,35.62414,-35.41964,12.86038
12/16/22,6:35:44 AM,71.09332,35.62448,-35.41994,12.85698
12/16/22,6:40:44 AM,71.05964,35.6239,-35.41954,12.85042
12/16/22,6:45:44 AM,70.9778,35.6239,-35.41938,12.8452
12/16/22,6:50:44 AM,71.02516,35.624,-35.41868,12.8455
12/16/22,6:55:44 AM,71.00992,35.6242,-35.41954,12.84878
12/16/22,7:00:44 AM,71.0014,35.62408,-35.4185,12.8532
12/16/22,7:05:44 AM,70.98708,35.62458,-35.41844,12.85108
12/16/22,7:10:44 AM,70.89846,35.6236,-35.41894,12.84562
12/16/22,7:15:44 AM,70.96478,35.6243,-35.41702,12.84204
12/16/22,7:20:44 AM,71.04096,35.62482,-35.41732,12.83968
12/16/22,7:25:44 AM,71.03534,35.62432,-35.4178,12.8365
12/16/22,7:30:44 AM,71.08838,35.62374,-35.41664,12.8358
12/16/22,7:35:44 AM,71.05042,35.62378,-35.4161,12.84022
12/16/22,7:40:44 AM,71.03136,35.62332,-35.41642,12.84544
12/16/22,7:45:44 AM,71.03028,35.62302,-35.4163,12.84844
12/16/22,7:50:44 AM,71.02158,35.62356,-35.4157,12.84848
12/16/22,7:55:44 AM,71.04116,35.62474,-35.41644,12.84628
12/16/22,8:00:44 AM,71.0507,35.62328,-35.41622,12.84396
12/16/22,8:05:44 AM,71.06672,35.62434,-35.41502,12.8457
12/16/22,8:10:44 AM,71.05324,35.62278,-35.41436,12.84866
12/16/22,8:15:44 AM,71.02482,35.62396,-35.41492,12.85652
12/16/22,8:20:44 AM,71.06604,35.62298,-35.4145,12.86654
12/16/22,8:25:44 AM,71.05842,35.62366,-35.41484,12.87728
12/16/22,8:30:44 AM,71.049,35.62434,-35.414,12.88616
12/16/22,8:35:44 AM,71.00314,35.6231,-35.41384,12.89494
12/16/22,8:40:44 AM,70.88728,35.62356,-35.41346,12.90078
12/16/22,8:45:44 AM,70.83126,35.62212,-35.41366,12.89916
12/16/22,8:50:44 AM,70.75318,35.62308,-35.41352,12.89822
12/16/22,8:55:44 AM,70.69898,35.62288,-35.4133,12.89798
12/16/22,9:00:44 AM,70.70746,35.62284,-35.41258,12.8976
12/16/22,9:05:44 AM,70.69898,35.6229,-35.41254,12.89502
12/16/22,9:10:44 AM,70.72704,35.62236,-35.41202,12.8932
12/16/22,9:15:44 AM,70.73348,35.62334,-35.41146,12.88754
12/16/22,9:20:44 AM,70.71964,35.62216,-35.41032,12.88492
12/16/22,9:25:44 AM,70.70314,35.62314,-35.41074,12.87804
12/16/22,9:30:44 AM,70.6723,35.62238,-35.41056,12.86384
12/16/22,9:35:44 AM,70.85234,35.62262,-35.41046,12.85614
12/16/22,9:40:44 AM,70.87802,35.6227,-35.40996,12.8584
12/16/22,9:45:44 AM,70.86488,35.6231,-35.41,12.86628
12/16/22,9:50:44 AM,70.90218,35.62302,-35.40944,12.87056
12/16/22,9:55:44 AM,70.90066,35.6232,-35.40914,12.87316
12/16/22,10:00:44 AM,70.84192,35.62316,-35.40908,12.87662
12/16/22,10:05:44 AM,70.84538,35.6233,-35.40892,12.88226
12/16/22,10:10:44 AM,70.85754,35.62332,-35.40838,12.88974
12/16/22,10:15:44 AM,70.88358,35.62246,-35.408,12.90582
12/16/22,10:20:44 AM,70.81898,35.62168,-35.40816,12.92758
12/16/22,10:25:44 AM,70.8489,35.6221,-35.40682,12.95502
12/16/22,10:30:44 AM,70.79342,35.6215,-35.40674,12.9939
12/16/22,10:35:44 AM,70.87058,35.62182,-35.40634,13.02432
12/16/22,10:40:44 AM,70.90794,35.6227,-35.4053,13.0482
12/16/22,10:45:44 AM,70.9387,35.62222,-35.40526,13.06362
12/16/22,10:50:44 AM,70.93584,35.62178,-35.4054,13.0703
12/16/22,10:55:44 AM,70.915,35.62218,-35.40462,13.07228
12/16/22,11:00:44 AM,70.88574,35.62184,-35.40422,13.07464
12/16/22,11:05:44 AM,70.8966,35.6217,-35.4041,13.07778
12/16/22,11:10:44 AM,70.90894,35.62142,-35.40352,13.08168
12/16/22,11:15:44 AM,70.90366,35.62164,-35.40348,13.08492
12/16/22,11:20:44 AM,70.82242,35.62218,-35.4029,13.08718
12/16/22,11:25:44 AM,70.83662,35.62152,-35.40208,13.09044
12/16/22,11:30:44 AM,70.84508,35.6217,-35.40306,13.094
12/16/22,11:35:44 AM,70.85362,35.6218,-35.40252,13.09666
12/16/22,11:40:44 AM,70.89238,35.62154,-35.40316,13.10312
12/16/22,11:45:44 AM,70.82986,35.6226,-35.40288,13.11034
12/16/22,11:50:44 AM,70.87572,35.62262,-35.40108,13.11688
12/16/22,11:55:44 AM,70.92026,35.62246,-35.401,13.12378
12/16/22,12:00:44 PM,70.9472,35.62224,-35.40074,13.1267
12/16/22,12:05:44 PM,70.94936,35.62226,-35.39996,13.12458
12/16/22,12:10:44 PM,70.9031,35.62152,-35.40088,13.1195
12/16/22,12:15:44 PM,70.89198,35.62188,-35.39986,13.11298
12/16/22,12:20:44 PM,70.88422,35.62158,-35.40006,13.10576
12/16/22,12:25:44 PM,70.86476,35.6225,-35.4002,13.09792
12/16/22,12:30:44 PM,70.84336,35.62274,-35.39954,13.08726
12/16/22,12:35:44 PM,70.91898,35.62274,-35.39954,13.0695
12/16/22,12:40:44 PM,70.85674,35.62188,-35.3996,13.05374
12/16/22,12:45:44 PM,70.86702,35.6223,-35.39968,13.04156
12/16/22,12:50:44 PM,70.76746,35.62202,-35.39898,13.03246
12/16/22,12:55:44 PM,70.76876,35.62194,-35.3987,13.02366
12/16/22,1:00:44 PM,70.75622,35.62334,-35.39886,13.01606
12/16/22,1:05:44 PM,70.6948,35.62256,-35.3982,13.00302
12/16/22,1:10:44 PM,70.68958,35.62292,-35.39792,12.98908
12/16/22,1:15:44 PM,70.67898,35.62268,-35.39744,12.97302
